huc_8,hu_8_name,area_acres,area_sqkm,states,wsa_cpl_total_n_low_medium,wsa_cpl_total_n_medium_high,wsa_cpl_total_p_low_medium,wsa_cpl_total_p_medium_high,wsa_nap_total_n_low_medium,wsa_nap_total_n_medium_high,wsa_nap_total_p_low_medium,wsa_nap_total_p_medium_high,wsa_npl_total_n_low_medium,wsa_npl_total_n_medium_high,wsa_npl_total_p_low_medium,wsa_npl_total_p_medium_high,wsa_sap_total_n_low_medium,wsa_sap_total_n_medium_high,wsa_sap_total_p_low_medium,wsa_sap_total_p_medium_high,wsa_spl_total_n_low_medium,wsa_spl_total_n_medium_high,wsa_spl_total_p_low_medium,wsa_spl_total_p_medium_high,wsa_tpl_total_n_low_medium,wsa_tpl_total_n_medium_high,wsa_tpl_total_p_low_medium,wsa_tpl_total_p_medium_high,wsa_umw_total_n_low_medium,wsa_umw_total_n_medium_high,wsa_umw_total_p_low_medium,wsa_umw_total_p_medium_high,wsa_wmt_total_n_low_medium,wsa_wmt_total_n_medium_high,wsa_wmt_total_p_low_medium,wsa_wmt_total_p_medium_high,wsa_xer_total_n_low_medium,wsa_xer_total_n_medium_high,wsa_xer_total_p_low_medium,wsa_xer_total_p_medium_high,nla_cgp_total_n_low_medium,nla_cgp_total_n_medium_high,nla_cgp_total_p_low_medium,nla_cgp_total_p_medium_high,nla_cpe_total_n_low_medium,nla_cpe_total_n_medium_high,nla_cpe_total_p_low_medium,nla_cpe_total_p_medium_high,nla_gpm_total_n_low_medium,nla_gpm_total_n_medium_high,nla_gpm_total_p_low_medium,nla_gpm_total_p_medium_high,nla_gpn_total_n_low_medium,nla_gpn_total_n_medium_high,nla_gpn_total_p_low_medium,nla_gpn_total_p_medium_high,nla_ngl_total_n_low_medium,nla_ngl_total_n_medium_high,nla_ngl_total_p_low_medium,nla_ngl_total_p_medium_high,nla_sam_total_n_low_medium,nla_sam_total_n_medium_high,nla_sam_total_p_low_medium,nla_sam_total_p_medium_high,nla_sep_total_n_low_medium,nla_sep_total_n_medium_high,nla_sep_total_p_low_medium,nla_sep_total_p_medium_high,nla_sgl_total_n_low_medium,nla_sgl_total_n_medium_high,nla_sgl_total_p_low_medium,nla_sgl_total_p_medium_high,nla_tmp_total_n_low_medium,nla_tmp_total_n_medium_high,nla_tmp_total_p_low_medium,nla_tmp_total_p_medium_high,nla_wmt_total_n_low_medium,nla_wmt_total_n_medium_high,nla_wmt_total_p_low_medium,nla_wmt_total_p_medium_high,nla_xer_total_n_low_medium,nla_xer_total_n_medium_high,nla_xer_total_p_low_medium,nla_xer_total_p_medium_high,likely_to_discharge_n_or_p,has_n_limits,has_p_limits,has_n_monitoring_requirement,has_p_monitoring_requirement,has_n_dmr_data,has_p_dmr_data,nlcd11a,nlcd11p,nlcd12a,nlcd12p,nlcd21a,nlcd21p,nlcd22a,nlcd22p,nlcd23a,nlcd23p,nlcd24a,nlcd24p,nlcd31a,nlcd31p,nlcd41a,nlcd41p,nlcd42a,nlcd42p,nlcd43a,nlcd43p,nlcd52a,nlcd52p,nlcd71a,nlcd71p,nlcd81a,nlcd81p,nlcd82a,nlcd82p,nlcd90a,nlcd90p,nlcd95a,nlcd95p,attains_303d_count,attains_tmdl_count
17050119,Wiilow,503839.01818600000,2038.96395378000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,2.8107,0.0014,0.0000,0.0000,29.6685,0.0145,3.7926,0.0019,0.3762,0.0002,0.0000,0.0000,0.2439,0.0001,0.0000,0.0000,69.0633,0.0339,0.0000,0.0000,1421.9505,0.6974,331.1937,0.1624,38.0772,0.0187,138.0105,0.0677,0.0135,0.0000,3.8808,0.0019,25,25
17050120,South Fork Payette,525929.14854700000,2128.35953037000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,13.9581,0.0066,9.2133,0.0043,2.6604,0.0013,2.3643,0.0011,0.0954,0.0000,0.0000,0.0000,6.5736,0.0031,21.1104,0.0099,1262.2032,0.5931,0.0000,0.0000,521.3826,0.2450,279.3564,0.1313,0.8181,0.0004,0.0000,0.0000,7.1307,0.0034,1.3644,0.0006,0,0
17050121,Middle Fork Payette,217849.72562900000,881.60646925900,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,0.0063,0.0000,0.0000,0.0000,0.3618,0.0004,0.1908,0.0002,0.0162,0.0000,0.0072,0.0000,0.0630,0.0001,20.9853,0.0238,657.1890,0.7453,0.0000,0.0000,171.3042,0.1943,25.7616,0.0292,3.5919,0.0041,0.0000,0.0000,1.8873,0.0021,0.4545,0.0005,0,0
17050122,Payette,788061.06783600000,3189.16966074000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,6,1,0,5,6,6,6,18.8640,0.0059,0.0000,0.0000,38.4372,0.0121,13.7547,0.0043,2.3499,0.0007,0.0315,0.0000,0.1314,0.0000,24.9381,0.0078,544.1094,0.1706,0.0000,0.0000,1239.1515,0.3885,880.4241,0.2761,56.2311,0.0176,360.4365,0.1130,5.2398,0.0016,5.1444,0.0016,91,0
17050123,North Fork Payette,595076.00671300000,2408.18690822000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,4,1,2,3,3,3,4,130.2885,0.0541,0.2916,0.0001,24.0759,0.0100,7.9362,0.0033,1.4769,0.0006,0.1719,0.0001,0.5814,0.0002,12.0744,0.0050,1307.6883,0.5431,0.0000,0.0000,598.3254,0.2485,164.8125,0.0684,48.6747,0.0202,41.8212,0.0174,61.0056,0.0253,8.7183,0.0036,111,85
17050124,Weiser,1076982.13659000000,4358.39162134000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,2,0,0,2,2,2,2,22.7844,0.0052,0.0297,0.0000,21.9033,0.0050,7.1118,0.0016,1.6272,0.0004,0.1053,0.0000,0.1080,0.0000,11.2752,0.0026,1170.2808,0.2685,0.0000,0.0000,2304.2106,0.5287,572.2326,0.1313,66.4641,0.0152,166.3632,0.0382,5.4216,0.0012,8.6094,0.0020,152,0
17050201,Brownlee Reservoir,828843.89620400000,3354.21189442000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,5,0,1,3,3,3,4,72.0225,0.0215,0.0054,0.0000,18.1629,0.0054,6.0759,0.0018,1.6992,0.0005,0.0432,0.0000,5.0148,0.0015,0.0459,0.0000,1092.1896,0.3256,0.0000,0.0000,1357.5375,0.4047,658.5210,0.1963,12.0033,0.0036,128.3292,0.0383,0.7128,0.0002,1.7478,0.0005,65,96
17050202,Burnt,705606.63720200000,2855.48845340000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,4.4721,0.0016,0.0000,0.0000,22.5216,0.0079,4.9680,0.0017,0.9729,0.0003,0.0270,0.0000,0.7974,0.0003,0.0261,0.0000,803.3364,0.2814,0.0000,0.0000,1858.6134,0.6509,79.6977,0.0279,57.1968,0.0200,0.7308,0.0003,0.1386,0.0000,21.7530,0.0076,2,0
17050203,Powder,1095047.68977000000,4431.50031362000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,3,0,0,2,2,2,2,20.4975,0.0046,0.0000,0.0000,54.1602,0.0122,13.1274,0.0030,3.2175,0.0007,0.0855,0.0000,26.5455,0.0060,0.1368,0.0000,1532.1051,0.3457,0.0000,0.0000,2150.4870,0.4853,138.0078,0.0311,15.8139,0.0036,448.1298,0.1011,9.0072,0.0020,20.2986,0.0046,0,0
17060101,Hells Canyon,344115.57590800000,1392.58618306000,"ID,OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,8.2575,0.0059,0.4509,0.0003,0.0900,0.0001,0.0972,0.0001,0.0000,0.0000,0.0000,0.0000,1.4598,0.0010,0.1485,0.0001,549.0342,0.3942,0.0000,0.0000,339.4755,0.2438,490.6674,0.3523,1.9863,0.0014,0.2034,0.0001,0.7164,0.0005,0.1242,0.0001,21,0
17060102,Imnaha,548897.20514900000,2221.30794804000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,0.2106,0.0001,0.0000,0.0000,7.5897,0.0034,0.7056,0.0003,0.0000,0.0000,0.0000,0.0000,38.1519,0.0172,0.0252,0.0000,1082.6532,0.4874,0.0144,0.0000,344.2338,0.1550,738.9621,0.3327,0.1287,0.0001,1.8711,0.0008,6.0849,0.0027,0.5733,0.0003,0,0
17060103,Lower Snake-Asotin,452895.09718000000,1832.80124140000,"ID,OR,WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,14.0886,0.0077,0.0000,0.0000,43.4835,0.0237,19.0062,0.0104,4.2768,0.0023,0.3699,0.0002,0.1611,0.0001,1.1034,0.0006,408.8907,0.2231,0.0963,0.0001,307.1727,0.1676,723.9807,0.3951,0.0000,0.0000,308.6370,0.1684,0.8289,0.0005,0.5265,0.0003,14,13
17060104,Upper Grande Ronde,1047089.83196000000,4237.42176900000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,3,0,0,3,3,3,3,4.9977,0.0012,0.0000,0.0000,48.0717,0.0113,21.3228,0.0050,3.2643,0.0008,0.2484,0.0001,1.8549,0.0004,0.0000,0.0000,2508.6285,0.5920,0.2250,0.0001,921.7458,0.2175,104.6790,0.0247,3.0177,0.0007,613.7262,0.1448,0.7056,0.0002,4.7745,0.0011,16,51
17060105,Wallowa,605714.41654600000,2451.23902088000,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,3,0,0,3,3,3,3,9.7029,0.0040,0.0000,0.0000,18.8127,0.0077,5.2632,0.0021,0.8514,0.0003,0.0225,0.0000,127.0413,0.0518,0.0000,0.0000,1289.2230,0.5259,1.0341,0.0004,243.7038,0.0994,559.1871,0.2281,6.7554,0.0028,188.3934,0.0769,0.1602,0.0001,1.0998,0.0004,14,0
17060106,Lower Grande Ronde,972025.89029400000,3933.64880629000,"OR,WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,6.9885,0.0018,0.0000,0.0000,5.0130,0.0013,0.9342,0.0002,0.0846,0.0000,0.0000,0.0000,0.8289,0.0002,0.0000,0.0000,2146.3857,0.5456,0.8604,0.0002,553.0059,0.1406,1146.0213,0.2913,6.0111,0.0015,65.7432,0.0167,0.1602,0.0000,1.9413,0.0005,1,0
17060107,Lower Snake-Tucannon,936717.38958900000,3790.76038836000,"ID,WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,3,0,0,3,3,3,3,76.8978,0.0203,0.0000,0.0000,75.8952,0.0200,11.6613,0.0031,3.0987,0.0008,0.3546,0.0001,0.5643,0.0001,1.3914,0.0004,292.9158,0.0773,0.8559,0.0002,712.0368,0.1878,946.3176,0.2497,25.8642,0.0068,1637.0676,0.4319,1.9269,0.0005,3.6945,0.0010,6,0
17060108,Palouse,1495609.24021000000,6052.51522739000,"ID,WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,13,2,1,11,11,13,12,24.9291,0.0041,0.0000,0.0000,168.5322,0.0278,32.6115,0.0054,12.2346,0.0020,1.2537,0.0002,0.0927,0.0000,4.4127,0.0007,714.9267,0.1181,0.4392,0.0001,1656.3519,0.2736,114.8994,0.0190,23.6934,0.0039,3185.5761,0.5263,6.5790,0.0011,106.3962,0.0176,115,59
17060109,Rock,611611.95416400000,2475.10550638000,"ID,WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,2,0,0,2,2,2,2,14.2614,0.0058,0.0000,0.0000,72.6102,0.0293,4.4388,0.0018,0.6705,0.0003,0.0333,0.0000,0.0063,0.0000,1.3536,0.0005,75.2400,0.0304,0.1539,0.0001,525.1815,0.2122,55.3932,0.0224,2.6289,0.0011,1655.0037,0.6687,4.5675,0.0018,63.4680,0.0256,0,0
17060110,Lower Snake,448514.03324800000,1815.07170653000,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,65.5029,0.0361,0.0000,0.0000,38.2500,0.0211,6.0660,0.0033,1.1853,0.0007,0.2250,0.0001,0.0000,0.0000,0.8586,0.0005,0.2511,0.0001,0.0855,0.0000,970.7184,0.5349,43.6158,0.0240,6.0822,0.0034,680.3469,0.3749,0.7632,0.0004,0.8442,0.0005,28,0
17060201,Upper Salmon,1554783.28107000000,6291.98404970000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,3,0,2,1,0,1,2,23.1903,0.0037,32.9670,0.0052,11.2851,0.0018,14.3172,0.0023,5.2713,0.0008,0.0747,0.0000,47.0142,0.0075,0.0963,0.0000,2677.8285,0.4256,0.0162,0.0000,2153.9367,0.3423,1179.1107,0.1874,60.8499,0.0097,17.8470,0.0028,26.7507,0.0043,41.2488,0.0066,48,0
17060202,Pashimeroi,535355.34078800000,2166.50597300000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,0.1098,0.0001,0.1206,0.0001,10.8621,0.0050,6.4908,0.0030,6.1371,0.0028,0.0333,0.0000,171.1647,0.0790,0.0612,0.0000,342.0648,0.1579,0.0261,0.0000,1109.4255,0.5121,395.5896,0.1826,54.3708,0.0251,64.6146,0.0298,4.7475,0.0022,0.7704,0.0004,43,0
17060203,Middle Salmon-Panther,1163704.00521000000,4709.34253571000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,1,0,1,1,2,1,3.8727,0.0008,0.2196,0.0000,15.4566,0.0033,10.0899,0.0021,2.4147,0.0005,0.1080,0.0000,19.8315,0.0042,0.3627,0.0001,2575.2060,0.5469,0.0126,0.0000,1282.8024,0.2724,730.2735,0.1551,48.1005,0.0102,3.9303,0.0008,9.0576,0.0019,7.3161,0.0016,0,2
17060204,Lemhi,807791.81607400000,3269.01715763000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,0.8181,0.0003,0.0225,0.0000,24.3468,0.0074,9.5697,0.0029,2.3445,0.0007,0.1098,0.0000,83.9286,0.0257,0.1971,0.0001,781.7031,0.2391,1.0458,0.0003,1169.4510,0.3577,985.8051,0.3016,192.2202,0.0588,4.0482,0.0012,7.8066,0.0024,5.5557,0.0017,12,0
17060205,Upper Middle Fork Salmon,959905.59325300000,3884.59970949000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,3.1950,0.0008,2.4741,0.0006,0.4464,0.0001,0.7785,0.0002,0.0117,0.0000,0.0000,0.0000,3.6090,0.0009,0.1575,0.0000,2256.3792,0.5808,0.0000,0.0000,946.8954,0.2438,623.6883,0.1606,0.3411,0.0001,0.0909,0.0000,21.1095,0.0054,25.4601,0.0066,0,0
17060206,Lower Middle Fork Salmon,881847.96933500000,3568.71174579000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,3.3354,0.0009,1.4814,0.0004,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2741,0.0012,0.2169,0.0001,2010.3291,0.5633,0.0000,0.0000,829.2411,0.2324,717.1209,0.2009,0.3159,0.0001,0.0000,0.0000,1.8045,0.0005,0.5904,0.0002,0,0
17060207,Middle Salmon-Chamberlain,1093242.42490000000,4424.19466664000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,7.8201,0.0018,0.3186,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7578,0.0002,0.1521,0.0000,3214.9962,0.7267,0.0090,0.0000,707.3154,0.1599,489.5469,0.1106,0.3708,0.0001,0.0270,0.0000,2.0205,0.0005,1.0251,0.0002,0,0
17060208,South Fork Salmon,839214.86676200000,3396.18171885000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,5.5440,0.0016,1.0062,0.0003,1.3824,0.0004,0.2430,0.0001,0.0252,0.0000,0.0000,0.0000,1.9476,0.0006,2.3859,0.0007,2441.9934,0.7190,0.0000,0.0000,641.2410,0.1888,286.4817,0.0844,0.7434,0.0002,0.0801,0.0000,9.9270,0.0029,3.2211,0.0009,0,0
17060209,Lower Salmon,759140.77118200000,3072.13338470000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,11.1546,0.0036,0.1116,0.0000,12.2319,0.0040,4.1355,0.0013,1.2906,0.0004,0.0045,0.0000,1.3392,0.0004,0.8946,0.0003,1660.2975,0.5405,0.0396,0.0000,619.4412,0.2016,630.8010,0.2053,4.8906,0.0016,120.4533,0.0392,3.5316,0.0011,1.4472,0.0005,16,0
17060210,Little Salmon,369522.34224400000,1495.40370784000,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,0,1,1,1,1,2,3.8862,0.0026,0.5202,0.0003,9.4518,0.0063,3.4488,0.0023,0.2700,0.0002,0.0072,0.0000,4.3416,0.0029,1.6551,0.0011,1030.1643,0.6889,0.0000,0.0000,264.9708,0.1772,139.8600,0.0935,33.5223,0.0224,0.0342,0.0000,1.2771,0.0009,1.8540,0.0012,0,41
17060301,Upper Selway,632851.77247100000,2561.05999253000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,3.1248,0.0012,1.0467,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5003,0.0006,0.0000,0.0000,1899.0648,0.7415,0.0072,0.0000,394.8786,0.1542,260.3358,0.1016,0.0612,0.0000,0.0000,0.0000,0.7731,0.0003,0.4023,0.0002,0,0
17060302,Lower Selway,654855.68115500000,2650.10664241000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,0,1,1,1,1,1,3.5613,0.0013,0.3546,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3771,0.0001,0.8001,0.0003,2259.2322,0.8526,3.5829,0.0014,314.7489,0.1188,64.9350,0.0245,0.5157,0.0002,0.0243,0.0000,0.9540,0.0004,0.6750,0.0003,0,0
17060303,Lochsa,755838.01557500000,3058.76760836000,"ID,MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,5.2317,0.0017,0.6471,0.0002,12.2544,0.0040,1.5687,0.0005,0.2142,0.0001,0.0045,0.0000,0.7056,0.0002,1.4247,0.0005,2632.8024,0.8607,6.3243,0.0021,311.2668,0.1018,81.0342,0.0265,0.4590,0.0002,0.0657,0.0000,3.3381,0.0011,1.6551,0.0005,0,0
17060304,Middle Fork Clearwater,141664.05697400000,573.29403894800,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,3.3543,0.0059,0.0000,0.0000,5.2794,0.0092,0.4770,0.0008,0.0279,0.0000,0.0054,0.0000,0.0090,0.0000,2.3112,0.0040,420.7770,0.7341,0.9189,0.0016,72.7830,0.1270,40.4172,0.0705,0.0315,0.0001,25.8984,0.0452,0.3735,0.0007,0.5706,0.0010,0,0
